Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2025-05-12 10:46:00-04:00,444.0,444.0,443.5799865722656,443.5799865722656,41590
2025-05-12 10:47:00-04:00,443.69500732421875,444.0199890136719,443.6499938964844,444.0199890136719,38788
2025-05-12 10:48:00-04:00,443.94500732421875,444.17999267578125,443.69000244140625,443.69000244140625,49312
2025-05-12 10:49:00-04:00,443.8399963378906,444.1899108886719,443.7200012207031,443.8800048828125,39082
2025-05-12 10:50:00-04:00,443.7149963378906,443.95001220703125,443.70001220703125,443.80999755859375,17903
2025-05-12 10:51:00-04:00,443.8999938964844,443.95001220703125,443.51141357421875,443.67498779296875,14974
2025-05-12 10:52:00-04:00,443.8900146484375,444.0,443.7799987792969,443.875,22861
2025-05-12 10:53:00-04:00,444.239990234375,444.2799987792969,443.7995910644531,443.8500061035156,29551
2025-05-12 10:54:00-04:00,444.3500061035156,444.4200134277344,444.2005920410156,444.2349853515625,29067
2025-05-12 10:55:00-04:00,444.05499267578125,444.4100036621094,444.0299987792969,444.3599853515625,25413
2025-05-12 10:56:00-04:00,444.30499267578125,444.3399963378906,443.885009765625,444.05999755859375,31849
2025-05-12 10:57:00-04:00,444.0504150390625,444.2300109863281,444.04998779296875,444.2300109863281,30808
2025-05-12 10:58:00-04:00,443.8450012207031,444.1000061035156,443.7900085449219,444.0199890136719,18891
2025-05-12 10:59:00-04:00,443.8349914550781,444.0,443.7799987792969,443.8399963378906,18889
2025-05-12 11:00:00-04:00,443.8500061035156,443.9700012207031,443.7699890136719,443.875,26130
2025-05-12 11:01:00-04:00,443.9800109863281,444.1700134277344,443.92498779296875,443.95001220703125,17992
2025-05-12 11:02:00-04:00,444.17449951171875,444.2900085449219,443.92498779296875,444.0400085449219,39470
2025-05-12 11:03:00-04:00,444.1658020019531,444.3598937988281,444.1300964355469,444.20001220703125,35551
2025-05-12 11:04:00-04:00,444.17999267578125,444.32501220703125,443.989990234375,444.0899963378906,25943
2025-05-12 11:05:00-04:00,444.0150146484375,444.239990234375,444.010009765625,444.1499938964844,19634
2025-05-12 11:06:00-04:00,443.55999755859375,444.0400085449219,443.3500061035156,444.0299987792969,52548
2025-05-12 11:07:00-04:00,443.44000244140625,443.8949890136719,443.42999267578125,443.510009765625,20140
2025-05-12 11:08:00-04:00,443.5198974609375,443.5299987792969,443.2799987792969,443.42999267578125,13373
2025-05-12 11:09:00-04:00,443.5899963378906,443.6000061035156,443.17999267578125,443.44000244140625,16665
2025-05-12 11:10:00-04:00,443.6499938964844,443.6499938964844,443.364990234375,443.510009765625,23037
2025-05-12 11:11:00-04:00,443.5299987792969,443.70001220703125,443.489990234375,443.6499938964844,20502
2025-05-12 11:12:00-04:00,443.3900146484375,443.57989501953125,443.2300109863281,443.4800109863281,25660
2025-05-12 11:13:00-04:00,443.6000061035156,443.6099853515625,443.3699951171875,443.3949890136719,28961
2025-05-12 11:14:00-04:00,443.3999938964844,443.6300048828125,443.3599853515625,443.5801086425781,25075
2025-05-12 11:15:00-04:00,443.2650146484375,443.46160888671875,443.20599365234375,443.3949890136719,19345
2025-05-12 11:16:00-04:00,442.8858947753906,443.2300109863281,442.8858947753906,443.2099914550781,21123
2025-05-12 11:17:00-04:00,443.1400146484375,443.2200012207031,442.8699951171875,442.92999267578125,17987
2025-05-12 11:18:00-04:00,443.1199951171875,443.2200012207031,443.04998779296875,443.0899963378906,15755
2025-05-12 11:19:00-04:00,443.0799865722656,443.2200012207031,443.0101013183594,443.17999267578125,19265
2025-05-12 11:20:00-04:00,442.94500732421875,443.0299987792969,442.92041015625,442.9649963378906,16278
2025-05-12 11:21:00-04:00,442.8999938964844,443.1637878417969,442.8900146484375,442.92999267578125,145926
2025-05-12 11:22:00-04:00,442.57000732421875,442.88751220703125,442.57000732421875,442.885009765625,17765
2025-05-12 11:23:00-04:00,442.6300048828125,442.6600036621094,442.4639892578125,442.57000732421875,25627
2025-05-12 11:24:00-04:00,442.80999755859375,442.8800048828125,442.54998779296875,442.6300048828125,25244
2025-05-12 11:25:00-04:00,442.95098876953125,443.0299987792969,442.8299865722656,442.837890625,25058
2025-05-12 11:26:00-04:00,443.32000732421875,443.3500061035156,442.9800109863281,442.9800109863281,16506
2025-05-12 11:27:00-04:00,443.29998779296875,443.4100036621094,443.2049865722656,443.3299865722656,39497
2025-05-12 11:28:00-04:00,443.4949951171875,443.6300048828125,443.30999755859375,443.3299865722656,25273
2025-05-12 11:29:00-04:00,443.7449951171875,443.7699890136719,443.4800109863281,443.4873962402344,19153
2025-05-12 11:30:00-04:00,443.8500061035156,443.85589599609375,443.614990234375,443.760009765625,24596
2025-05-12 11:31:00-04:00,443.81500244140625,443.9388122558594,443.760009765625,443.8153991699219,23045
2025-05-12 11:32:00-04:00,443.82501220703125,443.92999267578125,443.75,443.79998779296875,14539
2025-05-12 11:33:00-04:00,443.7099914550781,443.8800048828125,443.70001220703125,443.79840087890625,20331
2025-05-12 11:34:00-04:00,443.7325134277344,443.8599853515625,443.6900939941406,443.7200012207031,14604
2025-05-12 11:35:00-04:00,443.8999938964844,443.989990234375,443.760009765625,443.760009765625,19256
2025-05-12 11:36:00-04:00,443.9849853515625,444.0799865722656,443.8800048828125,443.9100036621094,37446
2025-05-12 11:37:00-04:00,443.94000244140625,444.15460205078125,443.94000244140625,443.989990234375,18871
2025-05-12 11:38:00-04:00,443.80010986328125,444.0,443.80010986328125,443.9949951171875,14484
2025-05-12 11:39:00-04:00,443.4049987792969,443.8299865722656,443.2900085449219,443.82000732421875,19920
2025-05-12 11:40:00-04:00,443.3299865722656,443.44000244140625,443.2699890136719,443.4200134277344,24501
2025-05-12 11:41:00-04:00,443.19000244140625,443.3299865722656,443.1400146484375,443.3299865722656,14031
2025-05-12 11:42:00-04:00,443.20001220703125,443.2900085449219,443.114990234375,443.1600036621094,13215
2025-05-12 11:43:00-04:00,443.2099914550781,443.4700012207031,443.20001220703125,443.2099914550781,18658
2025-05-12 11:44:00-04:00,443.3599853515625,443.510009765625,443.2099914550781,443.2099914550781,28632
2025-05-12 11:45:00-04:00,443.3299865722656,443.3800048828125,443.1499938964844,443.2749938964844,17135
2025-05-12 11:46:00-04:00,443.5950012207031,443.6499938964844,443.32501220703125,443.32501220703125,47033
2025-05-12 11:47:00-04:00,443.7950134277344,443.92999267578125,443.6199951171875,443.6549987792969,59433
2025-05-12 11:48:00-04:00,443.6099853515625,443.94940185546875,443.6050109863281,443.7900085449219,24248
2025-05-12 11:49:00-04:00,443.3800048828125,443.70880126953125,443.3800048828125,443.70880126953125,14666
2025-05-12 11:50:00-04:00,443.4700012207031,443.54998779296875,443.3299865722656,443.3999938964844,12033
2025-05-12 11:51:00-04:00,442.9649963378906,443.4100036621094,442.9159851074219,443.4100036621094,23597
2025-05-12 11:52:00-04:00,443.1000061035156,443.3324890136719,442.989990234375,443.010009765625,15334
2025-05-12 11:53:00-04:00,442.94000244140625,443.1211853027344,442.9200134277344,443.0400085449219,33652
2025-05-12 11:54:00-04:00,443.260009765625,443.260009765625,442.8900146484375,442.94000244140625,23860
2025-05-12 11:55:00-04:00,443.4800109863281,443.5899963378906,443.239990234375,443.2449951171875,24958
2025-05-12 11:56:00-04:00,443.45001220703125,443.489990234375,443.3800048828125,443.44000244140625,13119
2025-05-12 11:57:00-04:00,443.239990234375,443.45001220703125,443.1300048828125,443.4200134277344,19944
2025-05-12 11:58:00-04:00,443.5050048828125,443.55999755859375,443.2300109863281,443.3299865722656,31549
2025-05-12 11:59:00-04:00,443.3500061035156,443.5899963378906,443.29998779296875,443.57000732421875,35636
2025-05-12 12:00:00-04:00,443.1499938964844,443.3800048828125,442.94000244140625,443.3500061035156,29656
2025-05-12 12:01:00-04:00,443.1400146484375,443.17999267578125,442.9800109863281,443.0899963378906,11726
2025-05-12 12:02:00-04:00,442.94000244140625,443.1099853515625,442.8399963378906,443.1099853515625,15334
2025-05-12 12:03:00-04:00,442.8500061035156,442.989990234375,442.7250061035156,442.95001220703125,10338
2025-05-12 12:04:00-04:00,442.8550109863281,442.9599914550781,442.8299865722656,442.8399963378906,12768
2025-05-12 12:05:00-04:00,443.07000732421875,443.2300109863281,442.8731994628906,442.931884765625,18063
2025-05-12 12:06:00-04:00,443.2799987792969,443.2799987792969,443.0199890136719,443.03680419921875,16507
2025-05-12 12:07:00-04:00,443.1099853515625,443.2025146484375,443.0425109863281,443.2025146484375,10385
2025-05-12 12:08:00-04:00,443.1000061035156,443.19000244140625,442.9800109863281,443.1319885253906,32004
2025-05-12 12:09:00-04:00,443.4100036621094,443.4100036621094,443.00390625,443.0400085449219,35943
2025-05-12 12:10:00-04:00,443.42999267578125,443.55999755859375,443.3500061035156,443.4200134277344,37239
2025-05-12 12:11:00-04:00,443.2149963378906,443.4549865722656,443.1000061035156,443.4100036621094,14925
2025-05-12 12:12:00-04:00,443.2950134277344,443.3999938964844,443.1499938964844,443.25,20341
2025-05-12 12:13:00-04:00,443.4700012207031,443.510009765625,443.2699890136719,443.2900085449219,18120
2025-05-12 12:14:00-04:00,443.57000732421875,443.5907897949219,443.3900146484375,443.5199890136719,17751
2025-05-12 12:15:00-04:00,443.4100036621094,443.55999755859375,443.3006896972656,443.54998779296875,15922
2025-05-12 12:16:00-04:00,443.42999267578125,443.4408874511719,443.2900085449219,443.4100036621094,12772
2025-05-12 12:17:00-04:00,443.5,443.52398681640625,443.3800048828125,443.4013977050781,10909
2025-05-12 12:18:00-04:00,443.6400146484375,443.7900085449219,443.5,443.510009765625,24903
2025-05-12 12:19:00-04:00,443.44000244140625,443.5799865722656,443.19000244140625,443.5799865722656,40635
2025-05-12 12:20:00-04:00,443.8999938964844,443.94000244140625,443.45001220703125,443.4700012207031,24470
2025-05-12 12:21:00-04:00,443.93939208984375,443.93939208984375,443.7900085449219,443.8900146484375,14097
2025-05-12 12:22:00-04:00,444.1000061035156,444.1000061035156,443.8399963378906,443.91241455078125,27451
2025-05-12 12:23:00-04:00,444.0950012207031,444.1700134277344,444.0199890136719,444.0899963378906,26906
2025-05-12 12:24:00-04:00,444.29998779296875,444.29998779296875,444.1000061035156,444.1000061035156,36552
2025-05-12 12:25:00-04:00,444.1600036621094,444.2950134277344,444.110107421875,444.2550048828125,16034
2025-05-12 12:26:00-04:00,444.0928039550781,444.1549987792969,444.010009765625,444.1400146484375,8623
2025-05-12 12:27:00-04:00,444.0799865722656,444.1499938964844,444.0,444.1191101074219,29127
2025-05-12 12:28:00-04:00,444.0899963378906,444.17999267578125,444.0,444.0,11364
2025-05-12 12:29:00-04:00,444.0,444.1400146484375,443.98779296875,444.1050109863281,14656
2025-05-12 12:30:00-04:00,443.80999755859375,443.80999755859375,443.80999755859375,443.80999755859375,13424
2025-05-12 12:31:00-04:00,444.05999755859375,444.1000061035156,443.8699951171875,443.8999938964844,14948
2025-05-12 12:32:00-04:00,444.1199951171875,444.20989990234375,444.0,444.04998779296875,12266
2025-05-12 12:33:00-04:00,444.1700134277344,444.2699890136719,444.1499938964844,444.17999267578125,15910
2025-05-12 12:34:00-04:00,444.29998779296875,444.3992919921875,444.17498779296875,444.20001220703125,29857
2025-05-12 12:35:00-04:00,444.3949890136719,444.4100036621094,444.2950134277344,444.29998779296875,20601
2025-05-12 12:36:00-04:00,444.1700134277344,444.39019775390625,444.1050109863281,444.39019775390625,23653
2025-05-12 12:37:00-04:00,444.19000244140625,444.2650146484375,444.1217956542969,444.1217956542969,8367
2025-05-12 12:38:00-04:00,444.2099914550781,444.3900146484375,444.19000244140625,444.19500732421875,31296
2025-05-12 12:39:00-04:00,444.0400085449219,444.20550537109375,444.010009765625,444.18499755859375,23878
2025-05-12 12:40:00-04:00,444.30999755859375,444.3601989746094,444.0,444.0199890136719,31150
2025-05-12 12:41:00-04:00,444.3599853515625,444.5299987792969,444.27081298828125,444.27081298828125,47365
2025-05-12 12:42:00-04:00,444.3900146484375,444.42999267578125,444.260009765625,444.3599853515625,27429
2025-05-12 12:43:00-04:00,444.4599914550781,444.4599914550781,444.2168884277344,444.3900146484375,34040
2025-05-12 12:44:00-04:00,444.55999755859375,444.6499938964844,444.4200134277344,444.46160888671875,49926
2025-05-12 12:45:00-04:00,444.7349853515625,444.75,444.5849914550781,444.6199951171875,14891
2025-05-12 12:46:00-04:00,445.25,445.32000732421875,444.70001220703125,444.70001220703125,118981
2025-05-12 12:47:00-04:00,445.43499755859375,445.4700012207031,445.2200012207031,445.2900085449219,18606
2025-05-12 12:48:00-04:00,445.4100036621094,445.4700012207031,445.3207092285156,445.43499755859375,14651
2025-05-12 12:49:00-04:00,445.3599853515625,445.4700012207031,445.31500244140625,445.42498779296875,26316
2025-05-12 12:50:00-04:00,445.45001220703125,445.510009765625,445.3699951171875,445.3999938964844,17338
2025-05-12 12:51:00-04:00,445.2749938964844,445.3900146484375,445.17010498046875,445.3900146484375,22045
2025-05-12 12:52:00-04:00,445.3800048828125,445.67999267578125,445.2650146484375,445.2749938964844,28598
2025-05-12 12:53:00-04:00,445.42999267578125,445.510009765625,445.375,445.3900146484375,20240
2025-05-12 12:54:00-04:00,445.3900146484375,445.4200134277344,445.32000732421875,445.3500061035156,15094
2025-05-12 12:55:00-04:00,445.30999755859375,445.44000244140625,445.2099914550781,445.4132995605469,34863
2025-05-12 12:56:00-04:00,445.3550109863281,445.3550109863281,445.10009765625,445.3299865722656,33414
2025-05-12 12:57:00-04:00,445.6199951171875,445.6199951171875,445.3699951171875,445.3699951171875,33412
2025-05-12 12:58:00-04:00,445.6650085449219,445.70001220703125,445.5,445.6300048828125,26752
2025-05-12 12:59:00-04:00,445.6700134277344,445.82000732421875,445.6300048828125,445.6650085449219,19032
2025-05-12 13:00:00-04:00,445.7300109863281,445.79998779296875,445.5799865722656,445.6650085449219,18795
2025-05-12 13:01:00-04:00,445.569091796875,445.77899169921875,445.510009765625,445.77899169921875,28357
2025-05-12 13:02:00-04:00,445.625,445.7774963378906,445.5000915527344,445.6499938964844,18873
2025-05-12 13:03:00-04:00,445.875,445.8999938964844,445.6400146484375,445.6499938964844,16593
2025-05-12 13:04:00-04:00,446.1099853515625,446.1300048828125,445.8699951171875,445.8999938964844,95180
2025-05-12 13:05:00-04:00,446.0469055175781,446.2650146484375,446.010009765625,446.1099853515625,49658
2025-05-12 13:06:00-04:00,446.0823974609375,446.1400146484375,446.0299987792969,446.07000732421875,25363
2025-05-12 13:07:00-04:00,446.57501220703125,446.6400146484375,446.0950012207031,446.0950012207031,66545
2025-05-12 13:08:00-04:00,446.7699890136719,446.8699951171875,446.5400085449219,446.5400085449219,35500
2025-05-12 13:09:00-04:00,446.7900085449219,446.889404296875,446.739990234375,446.7799987792969,35735
2025-05-12 13:10:00-04:00,446.79998779296875,447.0,446.6000061035156,446.7900085449219,56158
2025-05-12 13:11:00-04:00,447.05999755859375,447.1400146484375,446.6820983886719,446.7799987792969,75466
2025-05-12 13:12:00-04:00,446.8407897949219,447.0794982910156,446.7200012207031,447.07501220703125,21176
2025-05-12 13:13:00-04:00,446.6499938964844,446.8949890136719,446.6499938964844,446.8500061035156,33113
2025-05-12 13:14:00-04:00,446.8302917480469,446.8905944824219,446.6099853515625,446.67999267578125,15287
2025-05-12 13:15:00-04:00,446.80999755859375,446.8949890136719,446.7300109863281,446.8800048828125,18932
2025-05-12 13:16:00-04:00,446.8030090332031,446.864990234375,446.7699890136719,446.80999755859375,21093
2025-05-12 13:17:00-04:00,446.8999938964844,446.9150085449219,446.7900085449219,446.7900085449219,18650
2025-05-12 13:18:00-04:00,446.9024963378906,446.92999267578125,446.760009765625,446.8699951171875,20976
2025-05-12 13:19:00-04:00,446.7331848144531,446.94000244140625,446.70001220703125,446.8900146484375,13334
2025-05-12 13:20:00-04:00,446.5,446.78729248046875,446.5,446.75,37256
2025-05-12 13:21:00-04:00,446.6400146484375,446.7200012207031,446.5249938964844,446.5249938964844,15033
2025-05-12 13:22:00-04:00,446.54998779296875,446.6924133300781,446.42999267578125,446.6549987792969,18368
2025-05-12 13:23:00-04:00,446.260009765625,446.5400085449219,446.260009765625,446.5400085449219,9854
2025-05-12 13:24:00-04:00,446.3500061035156,446.39190673828125,446.2099914550781,446.260009765625,14705
2025-05-12 13:25:00-04:00,446.3599853515625,446.4200134277344,446.30499267578125,446.3500061035156,24834
2025-05-12 13:26:00-04:00,446.25,446.3399963378906,446.2099914550781,446.29998779296875,13714
2025-05-12 13:27:00-04:00,446.4226989746094,446.4226989746094,446.239990234375,446.25,17716
2025-05-12 13:28:00-04:00,446.55999755859375,446.6300048828125,446.3999938964844,446.42999267578125,23114
2025-05-12 13:29:00-04:00,446.32000732421875,446.6449890136719,446.28271484375,446.6199951171875,15504
2025-05-12 13:30:00-04:00,446.489990234375,446.5050048828125,446.32501220703125,446.32501220703125,14930
2025-05-12 13:31:00-04:00,446.67999267578125,446.70001220703125,446.4949951171875,446.5,19635
2025-05-12 13:32:00-04:00,446.67999267578125,446.8800048828125,446.67999267578125,446.7099914550781,26493
2025-05-12 13:34:00-04:00,446.57000732421875,446.6099853515625,446.510009765625,446.5400085449219,31743
2025-05-12 13:35:00-04:00,446.4429931640625,446.5799865722656,446.44000244140625,446.5799865722656,12214
2025-05-12 13:36:00-04:00,446.44500732421875,446.5400085449219,446.4100036621094,446.4200134277344,9192
2025-05-12 13:37:00-04:00,446.70001220703125,446.70001220703125,446.4100036621094,446.4316101074219,21220
2025-05-12 13:38:00-04:00,446.80499267578125,446.82000732421875,446.7049865722656,446.7296142578125,26557
2025-05-12 13:39:00-04:00,446.80999755859375,446.8500061035156,446.7690124511719,446.82000732421875,18388
2025-05-12 13:40:00-04:00,446.7250061035156,446.80999755859375,446.6400146484375,446.80999755859375,14795
2025-05-12 13:41:00-04:00,446.6700134277344,446.7749938964844,446.6700134277344,446.739990234375,12759
2025-05-12 13:42:00-04:00,446.67999267578125,446.7799987792969,446.5799865722656,446.5799865722656,8632
2025-05-12 13:43:00-04:00,446.5824890136719,446.7699890136719,446.5824890136719,446.6907958984375,14218
2025-05-12 13:44:00-04:00,446.5150146484375,446.5976867675781,446.44000244140625,446.55999755859375,22223
2025-05-12 13:45:00-04:00,446.710693359375,446.79168701171875,446.5299987792969,446.5299987792969,22553
2025-05-12 13:46:00-04:00,446.9100036621094,446.9700012207031,446.739990234375,446.8099060058594,29094
2025-05-12 13:47:00-04:00,446.8800048828125,446.989990234375,446.8500061035156,446.9100036621094,13893
2025-05-12 13:48:00-04:00,446.9049987792969,446.9049987792969,446.80999755859375,446.8800048828125,16051
2025-05-12 13:49:00-04:00,446.7049865722656,446.8900146484375,446.67999267578125,446.8900146484375,14185
2025-05-12 13:50:00-04:00,446.8900146484375,446.9800109863281,446.67999267578125,446.7149963378906,20986
2025-05-12 13:51:00-04:00,446.8800048828125,447.0,446.8800048828125,446.92999267578125,23341
2025-05-12 13:52:00-04:00,446.9800109863281,446.9800109863281,446.8399963378906,446.8599853515625,8744
2025-05-12 13:53:00-04:00,446.9949951171875,447.0050048828125,446.8949890136719,446.989990234375,20059
2025-05-12 13:54:00-04:00,447.2900085449219,447.3399963378906,447.010009765625,447.010009765625,28236
2025-05-12 13:55:00-04:00,447.32000732421875,447.33990478515625,447.2349853515625,447.2850036621094,20088
2025-05-12 13:56:00-04:00,447.2200012207031,447.29998779296875,447.18499755859375,447.2882995605469,19810
2025-05-12 13:57:00-04:00,447.07659912109375,447.1698913574219,447.0530090332031,447.1499938964844,33912
2025-05-12 13:58:00-04:00,447.1268005371094,447.1600036621094,447.04998779296875,447.04998779296875,25323
2025-05-12 13:59:00-04:00,446.989990234375,447.1499938964844,446.9313049316406,447.1300048828125,19284
2025-05-12 14:00:00-04:00,447.0032043457031,447.0899963378906,446.9599914550781,446.9649963378906,24151
2025-05-12 14:01:00-04:00,447.1369934082031,447.1700134277344,447.04998779296875,447.0799865722656,14521
2025-05-12 14:02:00-04:00,446.99249267578125,447.1499938964844,446.989990234375,447.1499938964844,28427
2025-05-12 14:03:00-04:00,447.1000061035156,447.1099853515625,446.9599914550781,446.989990234375,14894
