Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2025-05-08 19:13:00+00:00,,,,,
2025-05-08 19:14:00+00:00,441.8299865722656,441.9049987792969,441.3500061035156,441.5050048828125,34620.0
2025-05-08 19:15:00+00:00,441.9800109863281,442.010009765625,441.7200012207031,441.80999755859375,29559.0
2025-05-08 19:16:00+00:00,441.69500732421875,442.04998779296875,441.67999267578125,441.9750061035156,38026.0
2025-05-08 19:17:00+00:00,441.7959899902344,441.79998779296875,441.6094055175781,441.6700134277344,22499.0
2025-05-08 19:18:00+00:00,441.7200012207031,441.9100036621094,441.7200012207031,441.79998779296875,32929.0
2025-05-08 19:19:00+00:00,442.19000244140625,442.239990234375,441.7099914550781,441.7300109863281,35829.0
2025-05-08 19:20:00+00:00,442.0799865722656,442.5199890136719,442.0799865722656,442.1400146484375,49900.0
2025-05-08 19:21:00+00:00,442.3699951171875,442.739990234375,441.9508056640625,441.9508056640625,65759.0
2025-05-08 19:22:00+00:00,442.3900146484375,442.3900146484375,442.0799865722656,442.3900146484375,37283.0
2025-05-08 19:23:00+00:00,442.364990234375,442.4599914550781,442.2701110839844,442.4200134277344,33718.0
2025-05-08 19:24:00+00:00,442.4292907714844,442.5199890136719,442.28900146484375,442.3800048828125,19662.0
2025-05-08 19:25:00+00:00,442.5899963378906,442.7099914550781,442.3800048828125,442.42999267578125,32479.0
2025-05-08 19:26:00+00:00,442.0799865722656,442.67999267578125,442.0799865722656,442.6000061035156,32332.0
2025-05-08 19:27:00+00:00,442.1700134277344,442.25,442.0574951171875,442.07000732421875,47546.0
2025-05-08 19:28:00+00:00,442.25,442.3349914550781,442.0899963378906,442.1499938964844,19890.0
2025-05-08 19:29:00+00:00,442.1199951171875,442.2449951171875,442.05999755859375,442.2449951171875,21219.0
2025-05-08 19:30:00+00:00,441.8699951171875,442.17999267578125,441.8699951171875,442.1700134277344,35106.0
2025-05-08 19:31:00+00:00,441.6449890136719,441.9200134277344,441.45001220703125,441.9200134277344,47408.0
2025-05-08 19:32:00+00:00,441.32501220703125,441.7099914550781,441.302001953125,441.6700134277344,29416.0
2025-05-08 19:33:00+00:00,441.1600036621094,441.3900146484375,441.07000732421875,441.3349914550781,42036.0
2025-05-08 19:34:00+00:00,441.2099914550781,441.302490234375,441.0899963378906,441.1650085449219,29672.0
2025-05-08 19:35:00+00:00,440.5150146484375,441.26910400390625,440.2799987792969,441.2200012207031,56110.0
2025-05-08 19:36:00+00:00,440.4200134277344,440.5249938964844,440.2904052734375,440.5249938964844,54356.0
2025-05-08 19:37:00+00:00,440.3900146484375,440.6099853515625,440.3399963378906,440.3900146484375,59666.0
2025-05-08 19:38:00+00:00,440.22698974609375,440.4599914550781,440.22698974609375,440.3999938964844,35158.0
2025-05-08 19:39:00+00:00,440.19000244140625,440.3399963378906,440.1400146484375,440.2099914550781,42897.0
2025-05-08 19:40:00+00:00,440.1000061035156,440.17999267578125,439.92498779296875,440.1400146484375,55656.0
2025-05-08 19:41:00+00:00,440.0400085449219,440.3500061035156,440.0400085449219,440.135009765625,33312.0
2025-05-08 19:42:00+00:00,440.0400085449219,440.2099914550781,439.9200134277344,440.0799865722656,41679.0
2025-05-08 19:43:00+00:00,440.07000732421875,440.0899963378906,439.8673095703125,440.0899963378906,31677.0
2025-05-08 19:44:00+00:00,440.2099914550781,440.4100036621094,440.010009765625,440.010009765625,32020.0
2025-05-08 19:45:00+00:00,439.8800048828125,440.2200012207031,439.64190673828125,440.19000244140625,45559.0
2025-05-08 19:46:00+00:00,440.0799865722656,440.1600036621094,439.6700134277344,439.8299865722656,26092.0
2025-05-08 19:47:00+00:00,440.3500061035156,440.3500061035156,439.8500061035156,440.0799865722656,39606.0
2025-05-08 19:48:00+00:00,440.1099853515625,440.3599853515625,440.05999755859375,440.3599853515625,37027.0
2025-05-08 19:49:00+00:00,439.9849853515625,440.1499938964844,439.82470703125,440.07000732421875,41451.0
2025-05-08 19:50:00+00:00,439.3800048828125,440.1099853515625,439.29998779296875,440.07000732421875,85203.0
2025-05-08 19:51:00+00:00,439.385009765625,439.6400146484375,439.0199890136719,439.3500061035156,68059.0
2025-05-08 19:52:00+00:00,439.2550048828125,439.4200134277344,439.1099853515625,439.375,64063.0
2025-05-08 19:53:00+00:00,439.19000244140625,439.32000732421875,439.0400085449219,439.2200012207031,71589.0
2025-05-08 19:54:00+00:00,438.79998779296875,439.19000244140625,438.7300109863281,439.17999267578125,89343.0
2025-05-08 19:55:00+00:00,438.07000732421875,438.9800109863281,437.94000244140625,438.8500061035156,188550.0
2025-05-08 19:56:00+00:00,438.42999267578125,438.4599914550781,437.94000244140625,438.0450134277344,190155.0
2025-05-08 19:57:00+00:00,438.1000061035156,438.44000244140625,437.92999267578125,438.44000244140625,191010.0
2025-05-08 19:58:00+00:00,438.1199951171875,438.30999755859375,437.9700012207031,438.1050109863281,220909.0
2025-05-08 19:59:00+00:00,438.2510070800781,438.4800109863281,437.6700134277344,438.0849914550781,524898.0
2025-05-08 20:00:00+00:00,438.18,438.43,437.97,438.43,4335422.0
2025-05-08 20:01:00+00:00,,,,,
2025-05-08 20:02:00+00:00,,,,,
2025-05-08 20:03:00+00:00,,,,,
2025-05-08 20:04:00+00:00,,,,,
2025-05-08 20:05:00+00:00,,,,,
2025-05-08 20:06:00+00:00,,,,,
2025-05-08 20:07:00+00:00,,,,,
2025-05-08 20:08:00+00:00,,,,,
2025-05-08 20:09:00+00:00,,,,,
2025-05-08 20:10:00+00:00,,,,,
2025-05-08 20:11:00+00:00,,,,,
2025-05-08 20:12:00+00:00,,,,,
2025-05-08 20:13:00+00:00,,,,,
2025-05-08 20:14:00+00:00,,,,,
2025-05-08 20:15:00+00:00,,,,,
2025-05-08 20:16:00+00:00,,,,,
2025-05-08 20:17:00+00:00,,,,,
2025-05-08 20:18:00+00:00,,,,,
2025-05-08 20:19:00+00:00,,,,,
2025-05-08 20:20:00+00:00,,,,,
2025-05-08 20:21:00+00:00,,,,,
2025-05-08 20:22:00+00:00,,,,,
2025-05-08 20:23:00+00:00,,,,,
2025-05-08 20:24:00+00:00,,,,,
2025-05-08 20:25:00+00:00,,,,,
2025-05-08 20:26:00+00:00,,,,,
2025-05-08 20:27:00+00:00,,,,,
2025-05-08 20:28:00+00:00,,,,,
2025-05-08 20:29:00+00:00,,,,,
2025-05-08 20:30:00+00:00,,,,,
2025-05-08 20:31:00+00:00,,,,,
2025-05-08 20:32:00+00:00,,,,,
2025-05-08 20:33:00+00:00,,,,,
2025-05-08 20:34:00+00:00,,,,,
2025-05-08 20:35:00+00:00,,,,,
2025-05-08 20:36:00+00:00,,,,,
2025-05-08 20:37:00+00:00,,,,,
2025-05-08 20:38:00+00:00,,,,,
2025-05-08 20:39:00+00:00,,,,,
2025-05-08 20:40:00+00:00,,,,,
2025-05-08 20:41:00+00:00,,,,,
2025-05-08 20:42:00+00:00,,,,,
2025-05-08 20:43:00+00:00,,,,,
2025-05-08 20:44:00+00:00,,,,,
2025-05-08 20:45:00+00:00,,,,,
2025-05-08 20:46:00+00:00,,,,,
2025-05-08 20:47:00+00:00,,,,,
2025-05-08 20:48:00+00:00,,,,,
2025-05-08 20:49:00+00:00,,,,,
2025-05-08 20:50:00+00:00,,,,,
2025-05-08 20:51:00+00:00,,,,,
2025-05-08 20:52:00+00:00,,,,,
2025-05-08 20:53:00+00:00,,,,,
2025-05-08 20:54:00+00:00,,,,,
2025-05-08 20:55:00+00:00,,,,,
2025-05-08 20:56:00+00:00,,,,,
2025-05-08 20:57:00+00:00,,,,,
2025-05-08 20:58:00+00:00,,,,,
2025-05-08 20:59:00+00:00,,,,,
